shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence
MANT30004,0.1680967095,47.9763928885,30
MANT30004,0.1680967095,47.9763928885,31
MANT30004,0.1680967095,47.9763928885,32
MANT30004,0.17324654,47.9785573478,33
MANT30004,0.17324654,47.9785573478,34
MANT30004,0.17324654,47.9785573478,35
MANT30004,0.17324654,47.9785573478,36
MANT30004,0.1784821281,47.9851852286,37
MANT30004,0.1784821281,47.9851852286,38
MANT30004,0.1784821281,47.9851852286,39
MANT30004,0.1784821281,47.9851852286,40
MANT30004,0.1822766447,47.990050066,41
MANT30004,0.1822766447,47.990050066,42
MANT30004,0.1822766447,47.990050066,43
MANT30004,0.1822766447,47.990050066,44
MANT30004,0.1857148375,47.9944674007,45
MANT30004,0.1857148375,47.9944674007,46
MANT30004,0.1857148375,47.9944674007,47
MANT30004,0.1857148375,47.9944674007,48
MANT30004,0.1924285554,47.9961379106,49
MANT30004,0.1924285554,47.9961379106,50
MANT30004,0.1924285554,47.9961379106,51
MANT30012,0.1934480041,47.9957877465,0
MANT30012,0.1855458698,47.9943383506,1
MANT30012,0.1855458698,47.9943383506,2
MANT30012,0.1855458698,47.9943383506,3
MANT30012,0.1855458698,47.9943383506,4
MANT30012,0.1821210908,47.9899212572,5
MANT30012,0.1821210908,47.9899212572,6
MANT30012,0.1821210908,47.9899212572,7
MANT30012,0.1821210908,47.9899212572,8
MANT30012,0.1783265979,47.9850564144,9
MANT30012,0.1783265979,47.9850564144,10
MANT30012,0.1783265979,47.9850564144,11
MANT30012,0.1783265979,47.9850564144,12
MANT30012,0.173091042,47.9784285262,13
MANT30012,0.173091042,47.9784285262,14
MANT30012,0.173091042,47.9784285262,15
MANT30012,0.173091042,47.9784285262,16
MANT30012,0.1678709654,47.9763437231,17
MANT30012,0.1678709654,47.9763437231,18
MANT30012,0.1678709654,47.9763437231,19
MANT30012,0.1678709654,47.9763437231,20
MANT30012,0.1587261534,47.9729531951,21
MANT30012,0.1587261534,47.9729531951,22
MANT30012,0.1587261534,47.9729531951,23
MANT30012,0.1587261534,47.9729531951,24
MANT30012,0.1595818908,47.9700723348,25
MANT30012,0.1595818908,47.9700723348,26
MANT30012,0.1595818908,47.9700723348,27
MANT30012,0.1595818908,47.9700723348,28
MANT30012,0.1601687836,47.9678611826,29
MANT30012,0.1601687836,47.9678611826,30
MANT30012,0.1601687836,47.9678611826,31
MANT30012,0.1601687836,47.9678611826,32
MANT30012,0.1618289778,47.9652831475,33
MANT30012,0.1618289778,47.9652831475,34
MANT30012,0.1618289778,47.9652831475,35
MANT30012,0.1618289778,47.9652831475,36
MANT30012,0.1655739937,47.9592352608,37
MANT30012,0.1655739937,47.9592352608,38
MANT30012,0.1655739937,47.9592352608,39
MANT30012,0.1655739937,47.9592352608,40
MANT30012,0.1658540496,47.9563346598,41
MANT30012,0.1658540496,47.9563346598,42
MANT30012,0.1658540496,47.9563346598,43
MANT30012,0.1658540496,47.9563346598,44
MANT30012,0.1652581326,47.9525901321,45
MANT30012,0.1652581326,47.9525901321,46
MANT30012,0.1652581326,47.9525901321,47
MANT30012,0.1652581326,47.9525901321,48
MANT30012,0.1628542501,47.9501524492,49
MANT30012,0.1628542501,47.9501524492,50
MANT30012,0.1628542501,47.9501524492,51
MANT30009,0.17324654,47.9785573478,0
MANT30009,0.1784821281,47.9851852286,1
MANT30009,0.1784821281,47.9851852286,2
MANT30009,0.1784821281,47.9851852286,3
MANT30009,0.1784821281,47.9851852286,4
MANT30009,0.1822766447,47.990050066,5
MANT30009,0.1822766447,47.990050066,6
MANT30009,0.1822766447,47.990050066,7
MANT30009,0.1822766447,47.990050066,8
MANT30009,0.1857148375,47.9944674007,9
MANT30009,0.1857148375,47.9944674007,10
MANT30009,0.1857148375,47.9944674007,11
MANT30009,0.1857148375,47.9944674007,12
MANT30009,0.1924285554,47.9961379106,13
MANT30009,0.1924285554,47.9961379106,14
MANT30009,0.1924285554,47.9961379106,15
MANT30046,0.173091042,47.9784285262,0
MANT30046,0.1678709654,47.9763437231,1
MANT30046,0.1678709654,47.9763437231,2
MANT30046,0.1678709654,47.9763437231,3
MANT30046,0.1678709654,47.9763437231,4
MANT30046,0.1587261534,47.9729531951,5
MANT30046,0.1587261534,47.9729531951,6
MANT30046,0.1587261534,47.9729531951,7
MANT30046,0.1587261534,47.9729531951,8
MANT30046,0.1595818908,47.9700723348,9
MANT30046,0.1595818908,47.9700723348,10
MANT30046,0.1595818908,47.9700723348,11
MANT30046,0.1595818908,47.9700723348,12
MANT30046,0.1601687836,47.9678611826,13
MANT30046,0.1601687836,47.9678611826,14
MANT30046,0.1601687836,47.9678611826,15
MANT30046,0.1601687836,47.9678611826,16
MANT30046,0.1618289778,47.9652831475,17
MANT30046,0.1618289778,47.9652831475,18
MANT30046,0.1618289778,47.9652831475,19
MANT30046,0.1618289778,47.9652831475,20
MANT30046,0.1655739937,47.9592352608,21
MANT30046,0.1655739937,47.9592352608,22
MANT30046,0.1655739937,47.9592352608,23
MANT30046,0.1655739937,47.9592352608,24
MANT30046,0.1658540496,47.9563346598,25
MANT30046,0.1658540496,47.9563346598,26
MANT30046,0.1658540496,47.9563346598,27
MANT30046,0.1658540496,47.9563346598,28
MANT30046,0.1652581326,47.9525901321,29
MANT30046,0.1652581326,47.9525901321,30
MANT30046,0.1652581326,47.9525901321,31
MANT30046,0.1652581326,47.9525901321,32
MANT30046,0.1628542501,47.9501524492,33
MANT30046,0.1628542501,47.9501524492,34
MANT30046,0.1628542501,47.9501524492,35
MAN340003,0.0912328561,47.9669180584,0
MAN340003,0.0972159441,47.9708202633,1
MAN340003,0.0972159441,47.9708202633,2
MAN340003,0.0993028525,47.9724705566,3
MAN340003,0.0993028525,47.9724705566,4
MAN340003,0.1041415041,47.9743172955,5
MAN340003,0.1041415041,47.9743172955,6
MAN340003,0.1505073004,47.9837753011,7
MAN340003,0.1505073004,47.9837753011,8
MAN340003,0.1639337406,47.9860585108,9
MAN340003,0.1639337406,47.9860585108,10
MAN340003,0.1677720849,47.9898271267,11
MAN340003,0.1677720849,47.9898271267,12
MAN340003,0.1898820124,47.9949856176,13
MAN340004,0.1898820124,47.9949856176,0
MAN340004,0.1671819779,47.9891864597,1
MAN340004,0.1671819779,47.9891864597,2
MAN340004,0.1636562502,47.9859633966,3
MAN340004,0.1636562502,47.9859633966,4
MAN340004,0.1502778145,47.9838159944,5
MAN340004,0.1502778145,47.9838159944,6
MAN340004,0.1039670934,47.9743229635,7
MAN340004,0.1039670934,47.9743229635,8
MAN340004,0.098730247,47.9720727576,9
MAN340004,0.098730247,47.9720727576,10
MAN340004,0.0970981413,47.970755033,11
MAN340004,0.0970981413,47.970755033,12
MAN340004,0.0912328561,47.9669180584,13
MAN110006,0.1720016164,48.0206448849,0
MAN110006,0.170196379,48.0228065129,1
MAN110006,0.170196379,48.0228065129,2
MAN110006,0.1708088264,48.0245450639,3
MAN110006,0.1708088264,48.0245450639,4
MAN110006,0.1710703809,48.0253595356,5
MAN110006,0.1710703809,48.0253595356,6
MAN110006,0.1763513841,48.0241166824,7
MAN110006,0.1763513841,48.0241166824,8
MAN110006,0.1774850264,48.0229591237,9
MAN110006,0.1774850264,48.0229591237,10
MAN110006,0.1804641512,48.0206121043,11
MAN110006,0.1804641512,48.0206121043,12
MAN110006,0.1821231199,48.0193922064,13
MAN110006,0.1821231199,48.0193922064,14
MAN110006,0.1838818625,48.0176973356,15
MAN110006,0.1838818625,48.0176973356,16
MAN110006,0.1847340241,48.0162016829,17
MAN110006,0.1847340241,48.0162016829,18
MAN110006,0.1860636823,48.0148317426,19
MAN110006,0.1860636823,48.0148317426,20
MAN110006,0.1879584778,48.0127524848,21
MAN110006,0.1879584778,48.0127524848,22
MAN110006,0.1896471544,48.0081595447,23
MAN110006,0.1896471544,48.0081595447,24
MAN110006,0.1954651991,48.005522337,25
MAN110006,0.1954651991,48.005522337,26
MAN110006,0.1972894702,48.0068151238,27
MAN110006,0.1972894702,48.0068151238,28
MAN110006,0.2002963511,48.0093619092,29
MAN110006,0.2002963511,48.0093619092,30
MAN110006,0.199109734,48.0111844136,31
MAN110006,0.199109734,48.0111844136,32
MAN110006,0.2002794882,48.0130859106,33
MAN110006,0.2002794882,48.0130859106,34
MAN110006,0.2021895572,48.0162423236,35
MAN110006,0.2021895572,48.0162423236,36
MAN110006,0.2015599753,48.0188756336,37
MAN110006,0.2015599753,48.0188756336,38
MAN110006,0.2016843378,48.0214327276,39
MAN110006,0.2016843378,48.0214327276,40
MAN110006,0.1984416298,48.01906162,41
MAN110006,0.1984416298,48.01906162,42
MAN110006,0.1964470627,48.0222816894,43
MAN110006,0.1964470627,48.0222816894,44
MAN110006,0.1970947302,48.0241646652,45
MAN110006,0.1970947302,48.0241646652,46
MAN110006,0.2012654268,48.0241598292,47
MAN110006,0.2012654268,48.0241598292,48
MAN110006,0.2030080318,48.0284826048,49
MAN110006,0.2030080318,48.0284826048,50
MAN110006,0.2050586601,48.0314975588,51
MAN110006,0.2050586601,48.0314975588,52
MAN110006,0.2100818784,48.0313189998,53
MAN110009,0.2100818784,48.0313189998,0
MAN110009,0.2049000189,48.0314406966,1
MAN110009,0.2049000189,48.0314406966,2
MAN110009,0.2024528982,48.0279507319,3
MAN110009,0.2024528982,48.0279507319,4
MAN110009,0.2010350758,48.0242185995,5
MAN110009,0.2010350758,48.0242185995,6
MAN110009,0.1973754013,48.0241877846,7
MAN110009,0.1973754013,48.0241877846,8
MAN110009,0.1966311126,48.0220421645,9
MAN110009,0.1966311126,48.0220421645,10
MAN110009,0.2016177051,48.0214225168,11
MAN110009,0.2016177051,48.0214225168,12
MAN110009,0.2014980801,48.0187485627,13
MAN110009,0.2014980801,48.0187485627,14
MAN110009,0.2021262074,48.0161512098,15
MAN110009,0.2021262074,48.0161512098,16
MAN110009,0.2006921721,48.0134892601,17
MAN110009,0.2006921721,48.0134892601,18
MAN110009,0.1994010844,48.0102811447,19
MAN110009,0.1994010844,48.0102811447,20
MAN110009,0.2003115689,48.0093172072,21
MAN110009,0.2003115689,48.0093172072,22
MAN110009,0.1971432128,48.006785463,23
MAN110009,0.1971432128,48.006785463,24
MAN110009,0.195224449,48.0055089372,25
MAN110009,0.195224449,48.0055089372,26
MAN110009,0.1897022026,48.0081245704,27
MAN110009,0.1897022026,48.0081245704,28
MAN110009,0.1892538477,48.0115617985,29
MAN110009,0.1892538477,48.0115617985,30
MAN110009,0.1867618251,48.0148085803,31
MAN110009,0.1867618251,48.0148085803,32
MAN110009,0.1844534017,48.0168352367,33
MAN110009,0.1844534017,48.0168352367,34
MAN110009,0.1834821045,48.0182927127,35
MAN110009,0.1834821045,48.0182927127,36
MAN110009,0.1816495518,48.0198242924,37
MAN110009,0.1816495518,48.0198242924,38
MAN110009,0.1801992703,48.0208591126,39
MAN110009,0.1801992703,48.0208591126,40
MAN110009,0.1783463607,48.0222283402,41
MAN110009,0.1783463607,48.0222283402,42
MAN110009,0.1760823835,48.0234820045,43
MAN110009,0.1760823835,48.0234820045,44
MAN110009,0.1708180625,48.0243203361,45
MAN110009,0.1708180625,48.0243203361,46
MAN110009,0.1701177335,48.0224362238,47
MAN110009,0.1701177335,48.0224362238,48
MAN110009,0.1720016164,48.0206448849,49
MAN110008,0.2100818784,48.0313189998,0
MAN110008,0.2049000189,48.0314406966,1
MAN110008,0.2049000189,48.0314406966,2
MAN110008,0.2024528982,48.0279507319,3
MAN110008,0.2024528982,48.0279507319,4
MAN110008,0.2010350758,48.0242185995,5
MAN110008,0.2010350758,48.0242185995,6
MAN110008,0.1973754013,48.0241877846,7
MAN110008,0.1973754013,48.0241877846,8
MAN110008,0.1966311126,48.0220421645,9
MAN110008,0.1966311126,48.0220421645,10
MAN110008,0.2016177051,48.0214225168,11
MAN110008,0.2016177051,48.0214225168,12
MAN110008,0.2014980801,48.0187485627,13
MAN110008,0.2014980801,48.0187485627,14
MAN110008,0.2021262074,48.0161512098,15
MAN110008,0.2021262074,48.0161512098,16
MAN110008,0.2006921721,48.0134892601,17
MAN110008,0.2006921721,48.0134892601,18
MAN110008,0.1994010844,48.0102811447,19
MAN110008,0.1994010844,48.0102811447,20
MAN110008,0.2003115689,48.0093172072,21
MAN110008,0.2003115689,48.0093172072,22
MAN110008,0.1971432128,48.006785463,23
MAN110008,0.1971432128,48.006785463,24
MAN110008,0.195224449,48.0055089372,25
MAN110008,0.195224449,48.0055089372,26
MAN110008,0.1897022026,48.0081245704,27
MAN110008,0.1897022026,48.0081245704,28
MAN110008,0.1892538477,48.0115617985,29
MAN110008,0.1892538477,48.0115617985,30
MAN110008,0.1867618251,48.0148085803,31
MAN110008,0.1867618251,48.0148085803,32
MAN110008,0.1844534017,48.0168352367,33
MAN110008,0.1844534017,48.0168352367,34
MAN110008,0.1834821045,48.0182927127,35
MAN110008,0.1834821045,48.0182927127,36
MAN110008,0.1816495518,48.0198242924,37
MAN110008,0.1816495518,48.0198242924,38
MAN110008,0.1801992703,48.0208591126,39
MAN110008,0.1801992703,48.0208591126,40
MAN110008,0.1783463607,48.0222283402,41
MAN110008,0.1783463607,48.0222283402,42
MAN110008,0.1760823835,48.0234820045,43
MAN110008,0.1760823835,48.0234820045,44
MAN110008,0.1703692326,48.0257783726,45
MAN110008,0.1703692326,48.0257783726,46
MAN110008,0.1614029882,48.0344191991,47
MAN110008,0.1614029882,48.0344191991,48
MAN110008,0.1590107995,48.036155941,49
MAN110008,0.1590107995,48.036155941,50
MAN110008,0.1567267686,48.0372199541,51
MAN110007,0.1567267686,48.0372199541,0
MAN110007,0.1594519509,48.0358672765,1
MAN110007,0.1594519509,48.0358672765,2
MAN110007,0.1616017554,48.0341530127,3
MAN110007,0.1616017554,48.0341530127,4
MAN110007,0.1710703809,48.0253595356,5
MAN110007,0.1710703809,48.0253595356,6
MAN110007,0.1763513841,48.0241166824,7
MAN110007,0.1763513841,48.0241166824,8
MAN110007,0.1774850264,48.0229591237,9
MAN110007,0.1774850264,48.0229591237,10
MAN110007,0.1804641512,48.0206121043,11
MAN110007,0.1804641512,48.0206121043,12
MAN110007,0.1821231199,48.0193922064,13
MAN110007,0.1821231199,48.0193922064,14
MAN110007,0.1838818625,48.0176973356,15
MAN110007,0.1838818625,48.0176973356,16
MAN110007,0.1847340241,48.0162016829,17
MAN110007,0.1847340241,48.0162016829,18
MAN110007,0.1860636823,48.0148317426,19
MAN110007,0.1860636823,48.0148317426,20
MAN110007,0.1879584778,48.0127524848,21
MAN110007,0.1879584778,48.0127524848,22
MAN110007,0.1896471544,48.0081595447,23
MAN110007,0.1896471544,48.0081595447,24
MAN110007,0.1954651991,48.005522337,25
MAN110007,0.1954651991,48.005522337,26
MAN110007,0.1972894702,48.0068151238,27
MAN110007,0.1972894702,48.0068151238,28
MAN110007,0.2002963511,48.0093619092,29
MAN110007,0.2002963511,48.0093619092,30
MAN110007,0.199109734,48.0111844136,31
MAN110007,0.199109734,48.0111844136,32
MAN110007,0.2002794882,48.0130859106,33
MAN110007,0.2002794882,48.0130859106,34
MAN110007,0.2021895572,48.0162423236,35
MAN110007,0.2021895572,48.0162423236,36
MAN110007,0.2015599753,48.0188756336,37
MAN110007,0.2015599753,48.0188756336,38
MAN110007,0.2016843378,48.0214327276,39
MAN110007,0.2016843378,48.0214327276,40
MAN110007,0.1984416298,48.01906162,41
MAN110007,0.1984416298,48.01906162,42
MAN110007,0.1964470627,48.0222816894,43
MAN110007,0.1964470627,48.0222816894,44
MAN110007,0.1970947302,48.0241646652,45
MAN110007,0.1970947302,48.0241646652,46
MAN110007,0.2012654268,48.0241598292,47
MAN110007,0.2012654268,48.0241598292,48
MAN110007,0.2030080318,48.0284826048,49
MAN110007,0.2030080318,48.0284826048,50
MAN110007,0.2050586601,48.0314975588,51
MAN110007,0.2050586601,48.0314975588,52
MAN110007,0.2100818784,48.0313189998,53
MAN150005,0.2049000189,48.0314406966,0
MAN150005,0.2024528982,48.0279507319,1
MAN150005,0.2024528982,48.0279507319,2
MAN150005,0.2022689752,48.024214108,3
MAN150005,0.2022689752,48.024214108,4
MAN150005,0.2048294102,48.0242355591,5
MAN150005,0.2048294102,48.0242355591,6
MAN150005,0.2067818341,48.0220473148,7
MAN150005,0.2067818341,48.0220473148,8
MAN150005,0.2062895937,48.0199603195,9
MAN150005,0.2062895937,48.0199603195,10
MAN150005,0.2067693486,48.0177110865,11
MAN150005,0.2067693486,48.0177110865,12
MAN150005,0.2096089739,48.0194449296,13
MAN150005,0.2096089739,48.0194449296,14
MAN150005,0.2119436262,48.0200720456,15
MAN150005,0.2119436262,48.0200720456,16
MAN150005,0.2190288721,48.016934911,17
MAN150005,0.2190288721,48.016934911,18
MAN150005,0.2224147812,48.0134157594,19
MAN150005,0.2224147812,48.0134157594,20
MAN150005,0.2237303535,48.0120361583,21
MAN150005,0.2237303535,48.0120361583,22
MAN150005,0.225563497,48.0101171304,23
MAN150005,0.225563497,48.0101171304,24
MAN150005,0.2267457454,48.0090499463,25
MAN150005,0.2267457454,48.0090499463,26
MAN150005,0.2278314724,48.0060379079,27
MAN150005,0.2278314724,48.0060379079,28
MAN150005,0.230390865,48.0030433867,29
MAN150005,0.230390865,48.0030433867,30
MAN150005,0.2279646909,48.0020371474,31
MAN150005,0.2279646909,48.0020371474,32
MAN150005,0.2309721458,48.0015785227,33
MAN150005,0.2309721458,48.0015785227,34
MAN150005,0.231277862,47.999964765,35
MAN150005,0.231277862,47.999964765,36
MAN150005,0.2276128421,47.9994399942,37
MAN150005,0.2276128421,47.9994399942,38
MAN150005,0.2229972395,47.9965500122,39
MAN150005,0.2229972395,47.9965500122,40
MAN150005,0.2252029827,47.9926765998,41
MAN150005,0.2252029827,47.9926765998,42
MAN150005,0.2253210742,47.9850411706,43
MAN150005,0.2253210742,47.9850411706,44
MAN150005,0.2257660075,47.9826292817,45
MAN150005,0.2257660075,47.9826292817,46
MAN150005,0.228575221,47.9824100479,47
MAN150005,0.228575221,47.9824100479,48
MAN150005,0.2338568927,47.9806699099,49
MAN150005,0.2338568927,47.9806699099,50
MAN150005,0.2344291938,47.9784132106,51
MAN150005,0.2344291938,47.9784132106,52
MAN150005,0.2340650012,47.9761216882,53
MAN150005,0.2340650012,47.9761216882,54
MAN150005,0.2331887821,47.9745766196,55
MAN150005,0.2331887821,47.9745766196,56
MAN150005,0.2312347081,47.9728502211,57
MAN150005,0.2312347081,47.9728502211,58
MAN150005,0.2270175179,47.9704352815,59
MAN150005,0.2270175179,47.9704352815,60
MAN150005,0.223056066,47.9676649588,61
MAN150005,0.223056066,47.9676649588,62
MAN150005,0.2208551535,47.9660958389,63
MAN150005,0.2208551535,47.9660958389,64
MAN150005,0.2229571928,47.96545194,65
MAN150006,0.2229571928,47.96545194,0
MAN150006,0.223658132,47.9680176859,1
MAN150006,0.223658132,47.9680176859,2
MAN150006,0.2273171412,47.9706475932,3
MAN150006,0.2273171412,47.9706475932,4
MAN150006,0.2308850966,47.9725470603,5
MAN150006,0.2308850966,47.9725470603,6
MAN150006,0.2329093122,47.9741937627,7
MAN150006,0.2329093122,47.9741937627,8
MAN150006,0.2344992681,47.9790082036,9
MAN150006,0.2344992681,47.9790082036,10
MAN150006,0.2335892363,47.9809979499,11
MAN150006,0.2335892363,47.9809979499,12
MAN150006,0.2283863295,47.9824426285,13
MAN150006,0.2283863295,47.9824426285,14
MAN150006,0.2257259159,47.9829614095,15
MAN150006,0.2257259159,47.9829614095,16
MAN150006,0.225352248,47.9852666322,17
MAN150006,0.225352248,47.9852666322,18
MAN150006,0.2254002661,47.9927701183,19
MAN150006,0.2254002661,47.9927701183,20
MAN150006,0.2233055299,47.9978869744,21
MAN150006,0.2233055299,47.9978869744,22
MAN150006,0.227991107,47.9993658464,23
MAN150006,0.227991107,47.9993658464,24
MAN150006,0.2316528954,47.9999715102,25
MAN150006,0.2316528954,47.9999715102,26
MAN150006,0.2309023012,48.0016492332,27
MAN150006,0.2309023012,48.0016492332,28
MAN150006,0.2275567406,48.0021827275,29
MAN150006,0.2275567406,48.0021827275,30
MAN150006,0.2306037459,48.0030832004,31
MAN150006,0.2306037459,48.0030832004,32
MAN150006,0.2279085185,48.0057874118,33
MAN150006,0.2279085185,48.0057874118,34
MAN150006,0.2272484789,48.0088152184,35
MAN150006,0.2272484789,48.0088152184,36
MAN150006,0.2253459859,48.0105270168,37
MAN150006,0.2253459859,48.0105270168,38
MAN150006,0.2239356333,48.0119319128,39
MAN150006,0.2239356333,48.0119319128,40
MAN150006,0.2226921033,48.0131868752,41
MAN150006,0.2226921033,48.0131868752,42
